Positive,Negative,Easy,Hard
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Aspen'],"['Ponderosa_Pine', 'Lodgepole_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Ponderosa_Pine'],"['Aspen', 'Lodgepole_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Ponderosa_Pine'],"['Lodgepole_Pine', 'Aspen']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Ponderosa_Pine', 'Lodgepole_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Lodgepole_Pine', 'Ponderosa_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Ponderosa_Pine'],"['Lodgepole_Pine', 'Aspen']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Ponderosa_Pine'],"['Lodgepole_Pine', 'Aspen']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Lodgepole_Pine', 'Ponderosa_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Lodgepole_Pine', 'Ponderosa_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Ponderosa_Pine', 'Lodgepole_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Aspen'],"['Ponderosa_Pine', 'Lodgepole_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Ponderosa_Pine', 'Lodgepole_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Lodgepole_Pine', 'Aspen']",['Ponderosa_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Lodgepole_Pine', 'Aspen']",['Ponderosa_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Lodgepole_Pine', 'Ponderosa_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Lodgepole_Pine', 'Aspen']",['Ponderosa_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine'],"['Ponderosa_Pine', 'Aspen']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Aspen'],"['Ponderosa_Pine', 'Lodgepole_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Ponderosa_Pine'],"['Aspen', 'Lodgepole_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Aspen'],"['Lodgepole_Pine', 'Ponderosa_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Ponderosa_Pine', 'Lodgepole_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Ponderosa_Pine', 'Lodgepole_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Aspen'],"['Ponderosa_Pine', 'Lodgepole_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine'],"['Ponderosa_Pine', 'Aspen']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine'],"['Ponderosa_Pine', 'Aspen']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Lodgepole_Pine', 'Ponderosa_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Lodgepole_Pine', 'Aspen']",['Ponderosa_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Ponderosa_Pine'],"['Aspen', 'Lodgepole_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine'],"['Ponderosa_Pine', 'Aspen']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Ponderosa_Pine'],"['Lodgepole_Pine', 'Aspen']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Lodgepole_Pine', 'Ponderosa_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Aspen', 'Lodgepole_Pine']",['Ponderosa_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Ponderosa_Pine'],"['Lodgepole_Pine', 'Aspen']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Aspen'],"['Lodgepole_Pine', 'Ponderosa_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Aspen', 'Lodgepole_Pine']",['Ponderosa_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Aspen'],"['Ponderosa_Pine', 'Lodgepole_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Ponderosa_Pine', 'Lodgepole_Pine']",['Aspen']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Aspen', 'Lodgepole_Pine']",['Ponderosa_Pine']
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
"['Spruce_Fir', 'Krummholz', 'Douglas_fir']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']",['Ponderosa_Pine'],"['Aspen', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Ponderosa_Pine', 'Lodgepole_Pine', 'Cottonwood_Willow', 'Aspen']",['Douglas_fir']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],"['Douglas_fir', 'Cottonwood_Willow', 'Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Douglas_fir']","['Ponderosa_Pine', 'Aspen', 'Cottonwood_Willow']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],"['Ponderosa_Pine', 'Cottonwood_Willow', 'Douglas_fir', 'Aspen']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Douglas_fir', 'Cottonwood_Willow']",['Aspen']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Ponderosa_Pine'],"['Lodgepole_Pine', 'Cottonwood_Willow', 'Aspen', 'Douglas_fir']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Cottonwood_Willow', 'Ponderosa_Pine', 'Douglas_fir']","['Aspen', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Cottonwood_Willow']","['Aspen', 'Douglas_fir', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Aspen'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Cottonwood_Willow', 'Lodgepole_Pine', 'Douglas_fir', 'Aspen']",['Ponderosa_Pine']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Cottonwood_Willow'],"['Aspen', 'Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],"['Douglas_fir', 'Ponderosa_Pine', 'Aspen', 'Cottonwood_Willow']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Aspen', 'Douglas_fir']","['Cottonwood_Willow', 'Ponderosa_Pine', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Douglas_fir']",['Lodgepole_Pine']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Ponderosa_Pine', 'Aspen', 'Cottonwood_Willow', 'Lodgepole_Pine']",['Douglas_fir']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Douglas_fir', 'Aspen']","['Cottonwood_Willow', 'Lodgepole_Pine', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Douglas_fir', 'Aspen', 'Ponderosa_Pine', 'Lodgepole_Pine']",['Cottonwood_Willow']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Cottonwood_Willow'],"['Ponderosa_Pine', 'Aspen', 'Douglas_fir', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Douglas_fir', 'Cottonwood_Willow']","['Aspen', 'Ponderosa_Pine', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Cottonwood_Willow', 'Aspen', 'Lodgepole_Pine', 'Douglas_fir']",['Ponderosa_Pine']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Aspen', 'Douglas_fir']","['Ponderosa_Pine', 'Cottonwood_Willow']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Douglas_fir'],"['Ponderosa_Pine', 'Lodgepole_Pine', 'Aspen', 'Cottonwood_Willow']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Aspen', 'Ponderosa_Pine', 'Douglas_fir']","['Cottonwood_Willow', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Douglas_fir', 'Aspen', 'Ponderosa_Pine']","['Cottonwood_Willow', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Cottonwood_Willow', 'Douglas_fir', 'Aspen']","['Lodgepole_Pine', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Douglas_fir']","['Cottonwood_Willow', 'Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Aspen', 'Cottonwood_Willow', 'Ponderosa_Pine']","['Douglas_fir', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Aspen'],"['Lodgepole_Pine', 'Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Douglas_fir', 'Cottonwood_Willow']","['Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Ponderosa_Pine', 'Aspen', 'Cottonwood_Willow', 'Douglas_fir']",['Lodgepole_Pine']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Cottonwood_Willow', 'Aspen', 'Lodgepole_Pine', 'Ponderosa_Pine']",['Douglas_fir']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Ponderosa_Pine'],"['Aspen', 'Cottonwood_Willow', 'Lodgepole_Pine', 'Douglas_fir']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Ponderosa_Pine', 'Aspen', 'Douglas_fir', 'Lodgepole_Pine']",['Cottonwood_Willow']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Douglas_fir', 'Cottonwood_Willow', 'Lodgepole_Pine']","['Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Aspen']","['Cottonwood_Willow', 'Douglas_fir', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Aspen', 'Cottonwood_Willow']","['Douglas_fir', 'Ponderosa_Pine', 'Lodgepole_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Ponderosa_Pine', 'Lodgepole_Pine', 'Cottonwood_Willow']","['Douglas_fir', 'Aspen']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],"['Aspen', 'Cottonwood_Willow', 'Douglas_fir', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Aspen']","['Douglas_fir', 'Cottonwood_Willow']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Aspen'],"['Douglas_fir', 'Lodgepole_Pine', 'Ponderosa_Pine', 'Cottonwood_Willow']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Cottonwood_Willow', 'Ponderosa_Pine']","['Aspen', 'Douglas_fir']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],"['Cottonwood_Willow', 'Douglas_fir', 'Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Douglas_fir', 'Lodgepole_Pine']","['Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Ponderosa_Pine', 'Douglas_fir', 'Cottonwood_Willow']",['Aspen']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Douglas_fir'],"['Lodgepole_Pine', 'Ponderosa_Pine', 'Cottonwood_Willow', 'Aspen']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']",['Aspen'],"['Lodgepole_Pine', 'Cottonwood_Willow', 'Douglas_fir', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Douglas_fir', 'Ponderosa_Pine', 'Cottonwood_Willow']",['Aspen']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Douglas_fir', 'Lodgepole_Pine', 'Aspen']","['Cottonwood_Willow', 'Ponderosa_Pine']"
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Ponderosa_Pine', 'Douglas_fir', 'Cottonwood_Willow', 'Lodgepole_Pine']",['Aspen']
['Krummholz'],"['Douglas_fir', 'Cottonwood_Willow', 'Ponderosa_Pine', 'Aspen', 'Lodgepole_Pine']","['Cottonwood_Willow', 'Aspen', 'Douglas_fir', 'Ponderosa_Pine']",['Lodgepole_Pine']
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Ponderosa_Pine', 'Douglas_fir', 'Spruce_Fir']",['Aspen']
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Ponderosa_Pine', 'Douglas_fir', 'Aspen']",['Spruce_Fir']
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Ponderosa_Pine'],"['Douglas_fir', 'Aspen', 'Spruce_Fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Aspen'],"['Douglas_fir', 'Spruce_Fir', 'Ponderosa_Pine']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Ponderosa_Pine'],"['Aspen', 'Douglas_fir', 'Spruce_Fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Aspen'],"['Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Ponderosa_Pine', 'Spruce_Fir', 'Aspen']",['Douglas_fir']
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Ponderosa_Pine', 'Aspen']","['Spruce_Fir', 'Douglas_fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Spruce_Fir', 'Douglas_fir']","['Aspen', 'Ponderosa_Pine']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Spruce_Fir', 'Aspen', 'Ponderosa_Pine']",['Douglas_fir']
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Spruce_Fir', 'Aspen']","['Ponderosa_Pine', 'Douglas_fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Ponderosa_Pine'],"['Spruce_Fir', 'Aspen', 'Douglas_fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Ponderosa_Pine', 'Spruce_Fir', 'Aspen']",['Douglas_fir']
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Aspen', 'Douglas_fir']","['Spruce_Fir', 'Ponderosa_Pine']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Douglas_fir', 'Aspen']","['Spruce_Fir', 'Ponderosa_Pine']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Ponderosa_Pine'],"['Aspen', 'Spruce_Fir', 'Douglas_fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Ponderosa_Pine', 'Spruce_Fir']","['Douglas_fir', 'Aspen']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Spruce_Fir'],"['Ponderosa_Pine', 'Douglas_fir', 'Aspen']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Ponderosa_Pine'],"['Spruce_Fir', 'Aspen', 'Douglas_fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Aspen', 'Spruce_Fir']","['Ponderosa_Pine', 'Douglas_fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Douglas_fir'],"['Aspen', 'Spruce_Fir', 'Ponderosa_Pine']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Douglas_fir'],"['Aspen', 'Spruce_Fir', 'Ponderosa_Pine']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Ponderosa_Pine', 'Douglas_fir', 'Spruce_Fir']",['Aspen']
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Ponderosa_Pine'],"['Spruce_Fir', 'Aspen', 'Douglas_fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']",['Spruce_Fir'],"['Aspen', 'Ponderosa_Pine', 'Douglas_fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Aspen', 'Ponderosa_Pine', 'Spruce_Fir']",['Douglas_fir']
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Ponderosa_Pine', 'Aspen']","['Douglas_fir', 'Spruce_Fir']"
"['Lodgepole_Pine', 'Krummholz']","['Aspen', 'Spruce_Fir', 'Ponderosa_Pine', 'Douglas_fir']","['Spruce_Fir', 'Aspen', 'Douglas_fir']",['Ponderosa_Pine']
