Positive,Negative,Easy,Hard
['Soybeans'],"['Wheat', 'Alfalfa', 'Oats', 'Corn', 'Grass', 'Hay']",['Alfalfa'],"['Corn', 'Hay', 'Oats', 'Grass', 'Wheat']"
['Soybeans'],"['Wheat', 'Alfalfa', 'Oats', 'Corn', 'Grass', 'Hay']","['Wheat', 'Corn', 'Oats']","['Alfalfa', 'Hay', 'Grass']"
['Soybeans'],"['Wheat', 'Alfalfa', 'Oats', 'Corn', 'Grass', 'Hay']","['Oats', 'Corn']","['Alfalfa', 'Wheat', 'Grass', 'Hay']"
['Soybeans'],"['Wheat', 'Alfalfa', 'Oats', 'Corn', 'Grass', 'Hay']","['Alfalfa', 'Wheat']","['Hay', 'Oats', 'Grass', 'Corn']"
['Soybeans'],"['Wheat', 'Alfalfa', 'Oats', 'Corn', 'Grass', 'Hay']","['Wheat', 'Grass', 'Corn', 'Alfalfa', 'Hay']",['Oats']
['Soybeans'],"['Wheat', 'Alfalfa', 'Oats', 'Corn', 'Grass', 'Hay']","['Alfalfa', 'Wheat']","['Oats', 'Grass', 'Corn', 'Hay']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Oats', 'Grass', 'Alfalfa', 'Trees']","['Hay', 'Corn']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Oats', 'Alfalfa', 'Hay', 'Trees']","['Corn', 'Grass']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Corn', 'Trees']","['Grass', 'Alfalfa', 'Oats', 'Hay']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Trees', 'Oats', 'Grass', 'Alfalfa', 'Corn']",['Hay']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Trees', 'Hay']","['Grass', 'Oats', 'Alfalfa', 'Corn']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Trees', 'Oats', 'Hay']","['Corn', 'Grass', 'Alfalfa']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Trees', 'Corn', 'Alfalfa']","['Oats', 'Grass', 'Hay']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Trees'],"['Oats', 'Corn', 'Grass', 'Alfalfa', 'Hay']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Trees', 'Oats', 'Alfalfa']","['Corn', 'Hay', 'Grass']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Grass', 'Oats', 'Hay', 'Alfalfa', 'Trees']",['Corn']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Hay', 'Alfalfa', 'Grass']","['Trees', 'Oats', 'Corn']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Corn', 'Alfalfa', 'Grass', 'Hay', 'Trees']",['Oats']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Alfalfa', 'Hay', 'Trees', 'Oats', 'Grass']",['Corn']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Hay', 'Alfalfa', 'Oats', 'Grass']","['Trees', 'Corn']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Corn'],"['Grass', 'Oats', 'Trees', 'Alfalfa', 'Hay']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Corn', 'Alfalfa', 'Oats', 'Hay', 'Trees']",['Grass']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Alfalfa', 'Trees', 'Grass']","['Hay', 'Corn', 'Oats']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Corn'],"['Alfalfa', 'Grass', 'Oats', 'Trees', 'Hay']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Corn'],"['Alfalfa', 'Trees', 'Hay', 'Grass', 'Oats']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Hay', 'Corn', 'Oats', 'Trees', 'Grass']",['Alfalfa']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Oats', 'Trees', 'Corn', 'Hay', 'Alfalfa']",['Grass']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Oats', 'Alfalfa', 'Corn', 'Hay']","['Grass', 'Trees']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Trees'],"['Corn', 'Alfalfa', 'Grass', 'Oats', 'Hay']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Oats'],"['Hay', 'Corn', 'Trees', 'Grass', 'Alfalfa']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Alfalfa', 'Corn', 'Grass', 'Trees']","['Hay', 'Oats']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Trees'],"['Corn', 'Oats', 'Grass', 'Hay', 'Alfalfa']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Hay'],"['Oats', 'Grass', 'Alfalfa', 'Trees', 'Corn']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Grass', 'Oats', 'Corn', 'Alfalfa', 'Trees']",['Hay']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Oats', 'Grass', 'Alfalfa', 'Hay', 'Trees']",['Corn']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Oats', 'Corn']","['Trees', 'Hay', 'Grass', 'Alfalfa']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Corn', 'Alfalfa', 'Trees', 'Grass', 'Hay']",['Oats']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Corn', 'Oats']","['Grass', 'Trees', 'Hay', 'Alfalfa']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Corn', 'Trees']","['Hay', 'Alfalfa', 'Oats', 'Grass']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Corn'],"['Hay', 'Trees', 'Grass', 'Alfalfa', 'Oats']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Oats', 'Corn', 'Trees', 'Alfalfa', 'Hay']",['Grass']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Grass'],"['Corn', 'Trees', 'Alfalfa', 'Hay', 'Oats']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Corn', 'Oats']","['Hay', 'Grass', 'Alfalfa', 'Trees']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Corn', 'Alfalfa', 'Trees']","['Grass', 'Hay', 'Oats']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Oats'],"['Hay', 'Corn', 'Alfalfa', 'Trees', 'Grass']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Alfalfa', 'Hay', 'Corn', 'Trees', 'Oats']",['Grass']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Oats', 'Corn', 'Trees', 'Grass', 'Alfalfa']",['Hay']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Oats'],"['Grass', 'Hay', 'Alfalfa', 'Trees', 'Corn']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Hay', 'Corn', 'Oats', 'Grass', 'Alfalfa']",['Trees']
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']",['Oats'],"['Grass', 'Hay', 'Corn', 'Alfalfa', 'Trees']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Grass', 'Corn']","['Hay', 'Alfalfa', 'Oats', 'Trees']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Corn', 'Alfalfa', 'Grass']","['Oats', 'Trees', 'Hay']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Hay', 'Grass', 'Oats', 'Trees']","['Corn', 'Alfalfa']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Alfalfa', 'Oats', 'Trees']","['Hay', 'Corn', 'Grass']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Trees', 'Oats', 'Alfalfa']","['Grass', 'Hay', 'Corn']"
['Wheat'],"['Trees', 'Corn', 'Grass', 'Alfalfa', 'Hay', 'Oats']","['Corn', 'Grass', 'Trees', 'Alfalfa']","['Hay', 'Oats']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Trees'],"['Hay', 'Wheat', 'Soybeans']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Wheat'],"['Soybeans', 'Trees', 'Hay']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Wheat'],"['Trees', 'Hay', 'Soybeans']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Hay'],"['Trees', 'Soybeans', 'Wheat']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Soybeans', 'Hay']","['Wheat', 'Trees']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Soybeans', 'Hay', 'Trees']",['Wheat']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Wheat'],"['Hay', 'Soybeans', 'Trees']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Soybeans', 'Wheat']","['Hay', 'Trees']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Hay', 'Trees']","['Soybeans', 'Wheat']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Soybeans'],"['Hay', 'Trees', 'Wheat']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Hay', 'Soybeans']","['Wheat', 'Trees']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Wheat'],"['Soybeans', 'Trees', 'Hay']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Hay'],"['Trees', 'Soybeans', 'Wheat']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Hay', 'Trees']","['Soybeans', 'Wheat']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Hay'],"['Trees', 'Wheat', 'Soybeans']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Hay', 'Soybeans', 'Wheat']",['Trees']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Soybeans'],"['Wheat', 'Trees', 'Hay']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Hay'],"['Trees', 'Soybeans', 'Wheat']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Hay'],"['Soybeans', 'Trees', 'Wheat']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Hay']","['Soybeans', 'Wheat']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Soybeans']","['Wheat', 'Hay']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Wheat']","['Hay', 'Soybeans']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Wheat', 'Soybeans', 'Hay']",['Trees']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Wheat', 'Hay']",['Soybeans']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Hay'],"['Wheat', 'Soybeans', 'Trees']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Hay']","['Soybeans', 'Wheat']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Wheat'],"['Hay', 'Soybeans', 'Trees']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Wheat', 'Hay', 'Trees']",['Soybeans']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Soybeans', 'Trees', 'Wheat']",['Hay']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Hay', 'Wheat']","['Trees', 'Soybeans']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Wheat', 'Soybeans', 'Trees']",['Hay']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Wheat', 'Trees', 'Soybeans']",['Hay']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Hay', 'Trees', 'Wheat']",['Soybeans']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Hay', 'Soybeans', 'Wheat']",['Trees']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Hay', 'Wheat']",['Soybeans']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Soybeans']","['Hay', 'Wheat']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Wheat', 'Soybeans']",['Hay']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Wheat', 'Trees']","['Soybeans', 'Hay']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Wheat'],"['Trees', 'Hay', 'Soybeans']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Hay'],"['Wheat', 'Trees', 'Soybeans']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Trees'],"['Soybeans', 'Wheat', 'Hay']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Hay', 'Trees', 'Wheat']",['Soybeans']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Trees'],"['Wheat', 'Hay', 'Soybeans']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Trees'],"['Wheat', 'Soybeans', 'Hay']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Hay', 'Soybeans', 'Trees']",['Wheat']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Wheat', 'Soybeans']","['Hay', 'Trees']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']",['Soybeans'],"['Hay', 'Wheat', 'Trees']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Wheat']","['Soybeans', 'Hay']"
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Hay', 'Wheat']",['Soybeans']
"['Alfalfa', 'Oats', 'Corn']","['Soybeans', 'Hay', 'Wheat', 'Trees']","['Trees', 'Wheat', 'Soybeans']",['Hay']
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Alfalfa'],"['Trees', 'Wheat', 'Soybeans', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Alfalfa', 'Corn']","['Soybeans', 'Trees', 'Wheat']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Wheat', 'Corn', 'Soybeans']","['Trees', 'Alfalfa']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Corn', 'Trees', 'Alfalfa']",['Wheat']
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Alfalfa'],"['Corn', 'Trees', 'Soybeans', 'Wheat']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Alfalfa']","['Trees', 'Wheat', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Corn', 'Soybeans', 'Alfalfa']","['Trees', 'Wheat']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Trees'],"['Wheat', 'Alfalfa', 'Soybeans', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Trees', 'Soybeans']","['Alfalfa', 'Corn', 'Wheat']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Trees', 'Soybeans']","['Corn', 'Alfalfa', 'Wheat']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans']",['Corn']
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Wheat']","['Trees', 'Corn', 'Alfalfa']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Wheat', 'Alfalfa']","['Corn', 'Soybeans', 'Trees']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Trees', 'Soybeans', 'Wheat', 'Corn']",['Alfalfa']
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Corn', 'Wheat', 'Trees']","['Alfalfa', 'Soybeans']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Alfalfa'],"['Corn', 'Wheat', 'Trees', 'Soybeans']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Alfalfa', 'Trees']","['Wheat', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Corn', 'Wheat']","['Soybeans', 'Alfalfa', 'Trees']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Trees'],"['Corn', 'Wheat', 'Alfalfa', 'Soybeans']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Trees']","['Wheat', 'Alfalfa', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Trees'],"['Corn', 'Alfalfa', 'Wheat', 'Soybeans']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Trees', 'Alfalfa', 'Corn']","['Soybeans', 'Wheat']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Alfalfa', 'Wheat', 'Soybeans']","['Corn', 'Trees']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Trees', 'Alfalfa', 'Soybeans']","['Wheat', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Alfalfa'],"['Soybeans', 'Corn', 'Wheat', 'Trees']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Alfalfa', 'Corn', 'Wheat']","['Soybeans', 'Trees']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Wheat', 'Alfalfa']","['Trees', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Corn']","['Alfalfa', 'Trees', 'Wheat']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Alfalfa'],"['Corn', 'Trees', 'Wheat', 'Soybeans']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Alfalfa', 'Trees', 'Corn', 'Soybeans']",['Wheat']
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Wheat', 'Alfalfa', 'Trees', 'Soybeans']",['Corn']
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Alfalfa']","['Wheat', 'Trees', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Wheat', 'Corn']","['Trees', 'Alfalfa', 'Soybeans']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Wheat', 'Soybeans']","['Alfalfa', 'Corn', 'Trees']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Corn', 'Trees']","['Alfalfa', 'Wheat']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Corn', 'Alfalfa', 'Trees', 'Wheat']",['Soybeans']
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Corn'],"['Alfalfa', 'Trees', 'Wheat', 'Soybeans']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Trees'],"['Alfalfa', 'Wheat', 'Soybeans', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Alfalfa']","['Corn', 'Trees', 'Wheat']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Trees', 'Wheat']","['Alfalfa', 'Soybeans', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Corn', 'Alfalfa']","['Wheat', 'Soybeans', 'Trees']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Corn', 'Wheat', 'Trees']","['Alfalfa', 'Soybeans']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Corn', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Wheat', 'Corn']","['Alfalfa', 'Trees', 'Soybeans']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Trees', 'Soybeans', 'Wheat']","['Alfalfa', 'Corn']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Alfalfa'],"['Wheat', 'Corn', 'Trees', 'Soybeans']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Corn', 'Trees', 'Alfalfa', 'Soybeans']",['Wheat']
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Soybeans', 'Alfalfa', 'Trees', 'Wheat']",['Corn']
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']","['Corn', 'Alfalfa', 'Soybeans']","['Trees', 'Wheat']"
"['Grass', 'Oats']","['Alfalfa', 'Trees', 'Wheat', 'Soybeans', 'Corn']",['Trees'],"['Wheat', 'Alfalfa', 'Soybeans', 'Corn']"
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']","['Trees', 'Wheat']","['Hay', 'Soybeans']"
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']",['Wheat'],"['Trees', 'Soybeans', 'Hay']"
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']","['Soybeans', 'Wheat', 'Trees']",['Hay']
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']","['Wheat', 'Soybeans']","['Hay', 'Trees']"
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']","['Wheat', 'Hay', 'Trees']",['Soybeans']
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']","['Trees', 'Soybeans']","['Wheat', 'Hay']"
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']","['Hay', 'Soybeans', 'Wheat']",['Trees']
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']",['Hay'],"['Trees', 'Wheat', 'Soybeans']"
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']","['Hay', 'Trees', 'Soybeans']",['Wheat']
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']","['Trees', 'Hay', 'Soybeans']",['Wheat']
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']","['Hay', 'Trees', 'Wheat']",['Soybeans']
"['Oats', 'Grass', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Hay']","['Wheat', 'Soybeans']","['Hay', 'Trees']"
