Positive,Negative,Easy,Hard,AUC,AUC_Easy,AUC_Hard
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['spec_prior'],['priority'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['not_recom'],"['spec_prior', 'priority']",['priority'],['spec_prior'],1.0,1.0,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9571120285882802,1.0,0.9493599348106091
['priority'],"['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9571120285882802,0.9493599348106091,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['very_recom', 'priority']",['priority'],['very_recom'],0.9568693324027606,0.9501483799419665,1.0
['spec_prior'],"['very_recom', 'priority']",['very_recom'],['priority'],0.9568693324027606,1.0,0.9501483799419665
['spec_prior'],"['priority', 'not_recom']",['priority'],['not_recom'],0.8830834139503766,0.9501483799419665,1.0
['spec_prior'],"['priority', 'not_recom']",['priority'],['not_recom'],0.8830834139503766,0.9501483799419665,1.0
['spec_prior'],"['priority', 'not_recom']",['priority'],['not_recom'],0.8830834139503766,0.9501483799419665,1.0
['spec_prior'],"['priority', 'not_recom']",['not_recom'],['priority'],0.8830834139503766,1.0,0.9501483799419665
['spec_prior'],"['priority', 'not_recom']",['not_recom'],['priority'],0.8830834139503766,1.0,0.9501483799419665
['spec_prior'],"['priority', 'not_recom']",['priority'],['not_recom'],0.8830834139503766,0.9501483799419665,1.0
['spec_prior'],"['priority', 'not_recom']",['priority'],['not_recom'],0.8830834139503766,0.9501483799419665,1.0
